rating,date,review
5.0,2022-12-16,"Bonjour à tous nous sommes aller voir la suite d'un chef d'œuvre et pour être honnête après c'est treize années à attendre avatar 2 j'ai été époustouflé et même émerveillé de par ma découverte de l'histoire du film a chaque seconde où je le regardais car j'ai voulu garder le suspense jusqu'au bout donc il a surpasser tout ce que j'aurais pu imaginer en tout cas merveilleux scénario et jolie jeu d'acteurs bravo à toute l'équipe j'ai plus qu'adorer le film et la découverte d'une nouvelle partie de la planète avec la faune et la flore et de nouveau autochtones, juste magnifique et la 3D toujours aussi immersive et impressionnante nous avons adoré merci pour c'est trois heures de pure merveille hâte de connaître la suite"
5.0,2022-12-16,"Vraiment magnifique en 3D. Belle histoire, un vrai spectacle ou l'on en prend plein les yeux, avec une super BO"
5.0,2022-12-19,"Superbe film tant par les effets spéciaux que par le scénario. J'ai autant aimé que le 1, et j'ai hâte de voir le prochain ! Féerique ❤️"
5.0,2022-12-19,"Époustouflant, que de merveilles . Le meilleur film de tous les temps ....très esthétique ,le scénario, est bien ficelé , hyper réaliste . Que d'émotions."
1.0,2022-12-15,"1 étoile, pas plus... Très déçue par ce film dont tout le monde fait un foin... Avoir droit à des rappels du premier tout le long du film, en 20 minutes d'intrigues pour un esprit censé, on sait déjà le scénario qui est cousu de fil blanc.... Les 45 dernières minutes du film étaient les plus intéressantes mais j'ai eu l'impression de voir un remake de Titanic tant par les scènes que par la musique.... La seule chose bien dans ce film : les divers paysages de Pandora! Moi qui espérais que cette suite me fasse apprécier AVATAR, bah c'est loupé!"
0.5,2022-12-19,"J'aurai tellement aimé que ce soit un beau film comme le premier. Mais non, tout avait été dejà dit dans le premier. La Nature est belle, les aliens savent vivre en harmonie avec la nature et les humains détruisent tout. Certains phrases sont même reprises presque mot pour mot dans le deuxième. Dans ce deuxième Opus, nous savons maintenant que la vengeance c'est mal !?. J'ai eu mal au coeur pendant 2 heures. Deux heures de vengeance , de guerre, de bataille, pour quoi ? pour rien. Que de la guerre, du sang et de la colère. Vraiment !? Sachez que pendant une heure, vous aurez la beauté de la Nature et que pendant deux heures vous aurez la bassesse humaine, les croyances et la culture des années 60 (paternité, filiation, rôle de la femme : Neytiri esr relayé au rang de bonne mère de maison), rien pour arranger ce qui aurait pu être un beau film. Meme la fin, qui se veut un mince filet d'espoir est gachée par les propos très années 60 du scénario. WORST EVER."
1.5,2022-12-23,"Quelle déception ! 13 annnées après le premier Avatar, Cameron ne savait décidément pas où il se dirigerait. Le film est lent, le scénario est très creux et ne repose que sur un seul antagoniste spoiler: je ne parle pas de la générale anti-Na’vi qui disparaît après sa seconde apparition ?? pour un final décevant et prévisible. Cet Avatar souffre d’un vide de plus d’une heure où l’on découvre le pays de l’eau, il ne se passe donc rien si ce n’est un resserrement des liens familiaux assomment. Le film se pare d’un lot conséquent d’incohérences spoiler: le colonel Miles Quaritch qui dispose d’un double Na’vi sorti de nulle part, l’enfant de ce dernier sorti du chapeau, pareil pour celui de Grace, le peu d’importance accordé à la quête de Quaritch vite abandonné sur son bateau, ce dernier qui survit à la fin malgré les nombreuses minutes passées sous l’eau inconscient, alors que Jake Sully avait du se battre pour survivre de la noyade en étant en pleine possession de ses moyens Cameron parvient à maintenir l’intérêt du spectateur grâce à une CGI bluffante. La bande-son est inintéressante et reprend celle de 2009, inadmissible pour une super production. Bref, ces 13 années d’attente prouvent qu’il ne devait pas y avoir de suite au premier Avatar, vous ne ratez donc rien si vous passez votre chemin."
0.5,2023-01-02,Scénario complètement absent que reste-t-il pour sauver avatar d'un ennui mortel pas grand-chose quelques belles images quelques effets de 3D je ne comprends pas les critiques dithyrambique sur ce film mais bon les goûts et les couleurs en tout cas je n'irai pas voir la suite je ne sais plus quel grand acteur disait qu'un bon film c'est trois choses un bon scénario un bon scénario un bon scénario il avait bien raison
5.0,2022-12-16,"5* pour ma part. La 3D Dolby Digital nous met une grande clame dans la tronche en nous plongeant de nouveau sur Pandora. Énormément d'attente pour connaître enfin la suite avec ce deuxième opus, 3h12? J'ai pas vu le temps passer... Une chose est sûr, j'y retournerais sur Pa... Au ciné pardon "
0.5,2022-12-27,"Première fois de ma vie de cinéphile que je m'endors au bout d'un quart d'heure ! C'est dire à quel point j'ai trouvé cet Avatar2 passionnant... Scénario indigent, pauvreté des dialogues, personnages caricaturaux sans originalité, spiritualité de pacotille, musique aussi vite oubliée qu'entendue,... Bref, l'exemple même du film commercial sans âme, dont le seul objectif est de remplir le tiroir caisse. Ils auraient tort de se gêner puisque, manifestement, il y a de nombreux amateurs."
0.5,2022-12-24,"On allait voir ce qu'on allait voir .. on allait même ""se pisser dessus "" selon les propres termes de James CAMERON.. En fait, non seulement il n'y a rien de révolutionnaire par rapport au premier film mais certaines scènes sont carrément ""copier coller"" à tel point qu'on a souvent l'impression de revoir un film vieux de ..13 ans. Ce film a pour simple objectif d'en mettre plein la vue et même ça ne marche plus tant les scènes sont connues. Je me suis ennuyé pendant 3h15."
5.0,2022-12-15,"Une merveille tout simplement, un vrai bijou visuel qui nous émeut et nous transmet sa magie et sa féérie directement dans le cœur. La seule chose à redire serait peut être le scénario assez similaire au premier avatar que j'espère donc être un peu plus riche pour les prochains films. En attendant, j'ai hâte d'aller le revoir !"
2.0,2022-12-22,Virtuosité technique sur un scénario absent. Manichéisme et personnages stéréotypés. Dommage que de tels investissements aboutissent à un résultat aussi pauvre.
5.0,2022-12-16,Les graphismes et les effets spéciaux sont magnifiques et très bien filmés. Scènes de combats impressionnants. Chapeau M.Cameron
2.5,2024-12-02,"Le film est très décevant car Cameron axe l'essentiel de ses efforts sur le visuel. Si les effets spéciaux impressionnent, les pérégrinations entre ado deviennent vite lassantes. Les scènes s'étirent de manière interminable, et les tenants et aboutissants des adultes sont plus ou moins les mêmes que dans l'opus précédent, qui avait au moins l'avantage d'être innovant."
4.0,2022-12-28,"Un film grand spectacle qui plaira au plus grand nombre. Les effets visuels sont de toute beauté et la 3d est très appréciable. Les 190 minutes sont passées vite. Le film se décompose en 3 parties et cela permet de ne pas s'ennuyer. Une suite réussie même si bien sûr le scénario est mince. Mais on est pas venu pour ça on vient voir ce film pour être transporté dans un univers unique. Beaucoup de références à notre monde contemporain et on peut y lire une critique de l'impérialisme de certains pays. C'est d'ailleurs pour cela, sans doute, que de nombreux américains n'ont pas adhèré à ce métrage. Ma compagne a en revanche beaucoup aimé, pour ma part, je n'ai pas été transcendé mais j'apprécie le travail d'orfèvre de James Cameron. À voir dans une grande salle dans tous les cas. 16/20"
0.5,2023-01-15,"Que c'est long .....pas tenue jusqu'au bout Très prévisible . Mais les enfants vont adorés. Difficile de donner une mauvaise note tellement le film est remarquable par des images de synthèse à couper le souffle à voir en 3D ... Maintenant c'est la grosse artillerie américaine, des gentils , des très méchants. Ce film dure plus de 3 heures , 40 minutes de moins ne lui aurait pas de mal . Dommage."
1.0,2023-01-05,Scenrio : les mechants humains attaquent les gentils navis. Affligeant pour un film a 250 M€... Spiritualité oubliée. Bref des très belles images et de l action mais ne cherchez pas plus.
5.0,2022-12-16,"13 années d'attente... Mercredi 14 décembre 2022. J'y étais. Pendant que la France se qualifiait en finale pour la coupe du monde de foot, je vivais un grand moment de cinéma comme on n'en vit que très rarement dans sa vie. Je suis embarquée dès les 1ères secondes. Bouleversant. Ce 2 ème opus me renverse. Magistralement ! Merci à toute l'équipe de James Cameron pour cette prouesse technologique jamais vu encore ! Et merci infiniment pour ce scénario, ces personnages, cette famille à laquelle je me suis attachée comme ma propre famille. Je vais retourner le voir plusieurs fois !!!"
3.0,2025-12-31,"Vu en 3D. Si j'écrivais pour le premier qu'il s'agissait ""d'une intrigue bien ficelée et qui nous montre même la difficile et longue adaptation du héros à ce nouveau monde, sans ellipse, contrairement à ce que font de nombreuses autres réalisations"", je ne peux pas en dire autant de ce second volet. Déjà, inévitablement, on perd l'aspect découverte d'un autre monde - carrément d'une autre planète - par rapport à son prédécesseur, malgré le passage de la terre à la mer. En effet, nous connaissons ce monde, son type de faune, de flore et, bien entendu, les deux races antagonistes. Ensuite, l'intrigue m'a paru bien maigre. Je me suis tout simplement ennuyé pendant plusieurs dizaines de minutes, malgré la beauté des images - elles ne font pas tout, du moins pour moi. J'ai même lutté à plusieurs reprises contre l'envie de regarder ma montre, redoutant la déception de ""il reste encore tout ça"" ou de ""ça fait 15 minutes qu'ils nous montrent ça"". On nous a également refait le coup de ""l'adaptation du héros"" (des héros, il y a toute une famille à présent) avec ce monde marin, mais j'ai vécu ça comme du copier-coller. Pas de chance, j'avais récemment revu ""Y a-t-il un pilote dans l'avion ?"" et sa suite ""Y a-t-il enfin un pilote dans l'avion ?"" qui est, certes dans un tout autre registre, également une illustration de copier-coller. Cela n'a fait que renforcer mes impressions de répétition pour Avatar 2. Pour finir, quelle pauvreté en termes de renouvellement des adversaires... Bref, j'ai apprécié l'ensemble, notamment pour l'aspect visuel et les scènes d'action, mais cela a quand même duré trop longtemps pour ce que c'était. Mes attentes devaient être trop élevées... peut-être à cause de ces 13 années à attendre cette suite ? PS : pour moi, l'apport de la 3D n'est pas exceptionnel. J'ai trouvé qu'elle fait perdre de la qualité visuelle, tout cela juste pour voir des poissons qui semblent venir vers nous."
4.0,2023-01-24,"Le scénario est sans surprise: gentils contre méchants avec bataille finale mais on en prend plein la vue et les personnages ont très attachants. On ne voit pas passer les 3h passées de projection. Quels paysages magnifiques, quelles créatures féeriques... Le spectateur est propulsé dans un monde merveilleux. J'en redemande..."
5.0,2024-12-23,"Vraiment, j'ai du mal à comprendre ceux qui notent en dessous de 4 un film pareil. Il est tellement extraordinaire que je pense qu'il mériterait un 6. Que l'on puisse lui trouver des défauts, soit, mais en face des qualités, c'est tellement insignifiant. Il se dégage une telle poésie de cette symbiose monde animal / monde végétal dans cet univers splendide que cette prouesse est inégalée."
5.0,2023-01-15,"J'ai vu un film... un très grand film, une fable humaniste et naturaliste avec un retour 13 ans après sur Pandora... Bon écartons tout de suite l'histoire, vue de nombreuses fois... Une histoire de famille, de violence, de combats... Et concentrons-nous sur ce que cette planète nous montre... L'harmonie entre des humanoïdes bleus et les force de la Nature... Une harmonie qui fait rêver, qui fait envie, qui touche... Et face à cela, les Hommes, ceux qui ont détruit leur planète, qui reviennent pour faire de Pandora la prochaine Terre, et qui s'y prenne comme ils savent toujours faire... Les Hommes donc (toutes ethnies confondues) vont débarquer, tuer, détruire... Et là, où la spiritualité Na'avi cherchent l'équilibre, les Hommes cherchent la domination et l'argent... Et ça ce voit très vite que ça fait tâche... C'est un film bouleversant qui mérite tellement de qualificatifs élogieux... Tellement... Malgré la technologie qui a beaucoup évolué, les émotions restent palpables... On est emporté par cette histoire émouvante... Et on plonge dans les délices de la beauté absolue de cette planète... Lorsque je suis sorti du cinéma, sous la pluie, dans la nuit, avec les fumées d'échappement et les détritus qui trainaient par terre, je me suis dit qu'on avait vraiment loupé quelque chose sur cette planète... Et pendant le film, je me suis demandé s'il n'était pas temps de faire quelque chose pour ne pas aller sur Pandora et rendre cette planète plus vivable pour l'ensemble des espèces de notre planète... Est-ce encore possible ?"
2.5,2023-01-18,"Oui, je le reconnais, après mon ennui monumental devant le premier, je m'étais juré ne pas aller voir une suite... Seulement, c'était avant la disponibilité des films en Imax. Et j'avoue que c'est la seule et unique raison qui m'a poussé à aller voir Avatar 2... Déjà, vous comprendrez qu'assis 3h12 devant un film, passera toujours mieux dans un bon fauteuil, et surtout, vu les moyens techniques que James a mis pour réaliser de beaux effets 3D, autant en profiter dans des conditions optimales. Je le concède, James n'a pas démérité, et cette suite offre vraiment de belles scènes, avec de beaux effets 3D, notamment les scènes aquatiques. Par contre, on ne me l'a fait pas à moi, et sur entièreté du film, il n'y a vraiment que quelques scènes contemplatives, qui offre une belle immersion (le mot immersion pour le coup est très adéquate). D'ailleurs, ces scènes apparaissent beaucoup plus propre, et on sent, tant par la musique que par ce qui se passe à l'écran, que James a voulu nous en mettre plein les mirettes. Pour le coup, c'est assez réussi ! Ces parties spectaculaires expliquent aussi, les 3/4 d'heure de plus (de trop pour certains !) dans le film. 3/4 d'heure qui vont vous paraître très long si vous avez fait le mauvais choix de prendre la séance en 2D. Car oui, je pense que mater Avatar 2 en 2D ne sera qu'une pure perte de temps. Le scénario, malheureusement, tient sur une feuille de papier toilette. Je ne le vous ferais pas ici, car je n'aime pas spolier, mais je pourrais vous résumer l'entièreté du film en 5 lignes (sans mentir !)... et peut être même moins... Quoiqu'il en soit, bien installé dans mon fauteuil, avec un son de malade, mes lunettes sur mon pif et mon champs de vision totalement occupé par l'image, cette suite est assez bien passée. James Cameron jongle habillement entre les scènes de dialogue, celles d'action et les fabuleuses scènes 3D, ce qui donne un rythme suffisant pour que vous ne vous endormiez pas (Prenez un bon café quand meme avant de vous poser devant !) La profondeur de l'image pourra-t-il vous faire oublier le vide abyssale d'originalité dans l'écriture ? Ça se test !... Aller voir Avatar 2, c'est plus se faire le Futuroscope en mode commandant Cousteau, qu'aller voir un bon film. Sorti du dernier Spiderman (qui était terrible lui pour le coup) que j'avais été voir aussi en Imax, j'avais écris que l'immersion 3D pourrait sûrement faire passer n'importe quel navet : Avatar 2 en est une parfaite illustration. En conclusion, cette suite n'est pour moi, qu'un bien beau gros spectacle, qui n'est appréciable qu'en Imax. Sans ça, je ne vous le conseillerais pas."
5.0,2023-01-31,"Une claque visuelle et auditive. Vu en Dolby Digital 3D, on se retrouve au coeur de Pandora, au coeur de l'action, avec les personnages. Le film est d'une plastique et beauté comme jamais vu. Le premier était déjà une prouesse à l'époque, mais le bon technologique entre les deux nous offre un deuxième opus à couper le souffle. L'émotion est présente, tant devant la beauté du film que devant les personnages et actions du scénario. On retrouve le thème écologique présent dans le premier et l'humain qui cherche à s'approprier la nature en passant par la domination et la destruction de l'environnement, de la flore comme de la faune. J'ai vraiment hâte de retourner sur Pandora dans les prochain volets et de découvrir de nouvelles régions, peuples, paysages, faunes et aventures !"
4.0,2022-12-29,"Un succès mérité, car c'est un vrai film de cinéma. Techniquement c'est parfait, c'est même incroyable, le monde de l'eau regorge d'inventivité, prouesses digitales, on en a plein les yeux et de ce point de vu, le film tient toutes ses promesses. Côté histoire et scénario, bah, il n'y a pas grand chose, cela se résume à une simple histoire de vengeance, on passe très vite sur des explications improbables de la maternité de Sigourney Weaver, ou la création des Navi Marines, voir même l'exploitation du minerai si précieux. James Cameron vient dans l'objectif de nous offrir du rêve, de la beauté et la fragilité de cet écho-système, toujours avec les hommes cupides, enclin à détruire pour s'enrichir. La bataille finale est explosive et dantesque. Malgré tout plus de 3h, cela commence réellement à faire long, certes, il n'y a pas vraiment de temps mort, mais parfois contemplatif. Un carton assuré, certainement de meilleur facture que le premier, mais, le tout digital enlève un peu la sensibilité des personnages, avec très peu d'humains dans ce second opus et tous méchant comme des teignes. Un jeu vidéo grandeur nature, où l'on s'amuse à découvrir un univers magique."
2.0,2022-12-20,"J'avais beaucoup aimé le premier, et je trouve que le second est beaucoup moins intéressant à tous niveaux. Le scénario fait l'impasse sur le système des avatars qui était intéressant dans le premier volet. On voit seulement Sigourney Weather, c'est frustrant. Le scénario est totalement classique et l'apologie du patriarcat qui est faite, est affligeante. Heureusement qu'il y a le message écologique en sous-main, mais là aussi c'est moins étonnant en 2022 et tout ceci baigne dans l'idéologie américaine. Plutôt que d'approfondir la beauté des systèmes de vie ethnique. Même si les femmes prouvent leur courage, au final ce sont les hommes qui dirigent et qui prennent les décisions. En 2022 c'est regrettable. Il reste la beauté des images mais elles sont moins surprenante que dans le premier volet et l'omniprésence du bleu est un peu ennuyeuse. L'ennui est d'ailleurs présent, trois heures c'est beaucoup trop long pour ce genre de films. Le système 3D assombrit l'image, là aussi c'est dommage."
5.0,2023-01-02,"Force est de constater que ces trois dernières années, COVID aidant, le cinéma mondial ne nous a pas apporté beaucoup d'émotions. On en était à se demander si l'industrie cinématographique n'était pas réellement tombé en panne, ou dans la médiocrité. Et miracle, le second opus d'Avatar a ravivé la flamme de nombre de cinéphiles. Quelle claque visuelle, qu'elle imagination ! En regardant la bande annonce, on aurait pu croire que James Cameron reprendrait la trame du premier... et s'il ne s'en éloigne pas complètement, il réussit à nous surprendre. Chapeau bas, et le monde attend désormais le 3e volet."
5.0,2023-01-12,"Que dire de ce spectacle total ? Que c est une féerie qui dépasse l’imagination. Que la qualité visuelle de ces images n’a jamais été vue. Que la 3D est bluffante et parfaite. Que même dans les scènes de bataille de la dernière heure on n’a jamais vu de tels effets. Qu’on ne voit pas le temps passer. Que voir un tel spectacle pour le prix d’un ticket de cinéma c’est cadeau. Que Cameron est un cinéaste à part, hors norme. Il y a le cinéma. Et il y a Avatar."
0.5,2023-04-27,"J'ai beau être fan de James Cameron depuis Terminator, j'ai beau adorer chacun de ses films, que ce soit dans la science fiction, le film d'action ou le drame historique, je suis obligé de reconnaitre que ce film, en plus d'être à mes yeux le pire film de Cameron, est un catastrophe monumentale. Pour moi ce film c'est le Prometheus de James Cameron D'abord, scénaristiquement parlant, le film n'a aucune raison d'être. Beaucoup , dont moi même, avaient du reconnaitre qu'au delà des effets numériques et de la direction artistique incroyable du film, le scénario de 1er Avatar n'était qu'un prétexte à montrer les qualités citées précédemment. Le scénario du colon qui se retrouve mêlé aux autochtones colonisés, qui paraissent sauvages au premier abord mais auxquels le colon va s'attacher progressivement en découvrant leur culture jusqu'à se retourner contre les siens et aider les colonisés à repousser l'envahisseur, même en 2009 c'était du vu et revu (Pocahontas de Disney, Danse avec les loups, Le dernier samourai, etc.). Mais bon, l'originalité venait du fait de transposer cette histoire vue mille fois dans un univers futuriste de science fiction avec une espèce extraterrestre colonisées (même si au final elle ressemble à des indiens d'amérique ou des indigènes de la forêt amazonienne bien terrienne), donc ça passait. Sauf que là, on a déjà raconté cette histoire il y a déjà 13 ans de ça alors que raconter de nouveau? Et bien Cameron n'en sait rien non plus. Du coup on nous ressort le ""méchant général"" général mort dans le 1er film. Comment puisqu'il est mort? spoiler: Et bien il ressuscite mystérieusement sous forme de Na'vi avec une sauvegarde de sa conscience transférée dans cet Avatar. Et là on comprend déjà que le film insulte notre intelligence avec ce Deus ex machina d'une pauvreté à pleurer et qui n'est absolument pas cohérent. spoiler: Le 1er film attribue cette capacité de transférer l'esprit d'un être dans un autre corps à ""Eywa"", une divinité symbolisant la nature dont les Na'vi sont proches contrairement aux méchants humains corrompus par la technologie (technologie qui est la seule force de film, rappelons le ironiquement) et au final ce nouveau film montre que c'est aussi tout à fait possible technologiquement et que ça l'était déjà bien avant que ""Eywa"" ne réalise cette prouesse puisque les soldats avaient déjà sauvegardé leur esprit avant d'arriver sur Pandora. Et pourquoi s'embêter avec cette chasse à la baleine pour récupérer un liquide faisant office de fontaine de jouvence quand on peut transférer à volonté son esprit dans le corps flambant neuf de son choix créé dans de gros incubateurs? J'ai vraiment du mal à comprendre comment tout ça a pu être écrit par le même gars qui a écrit les scénarios de Terminator, Aliens, Abyss ou Strange Days. Cameron ne sait vraiment plus écrire depuis Alita. Concernant ces 3h15 de film, est-ce que cette histoire de vengeance du méchant général légitime cette durée sachant que le 1er film durait 30 minutes de moins? Evidemment que non. En regardant le film on a même l'impression que les 3h15 était un objectif fixé avant même l'écriture du film et que Cameron ne fait que du remplissage pour tenir l'objectif. Du coup on se retrouve avec plus de 2h de film, sur les 3h15, à suivre les péripéties de la famille Sully qui part en vacance au bord de la mer au camping des flots bleus et qui essaie de s'intégrer parmi ses nouveaux voisins, à regarder péniblement ces scènettes déjà vus et revues de rivalité entre ados, d'amourette de vacance, d'un gamin qui se lie d'amitié avec une grosse baleine façon Sauvez Willy, de papa Sully qui apprend à pécher avec les autres papas pendant que maman cuisine. C'est long, c'est lent, c'est absolument pas intéressant ni original, on s'endort jusqu'aux dernières 45 minutes du ""combat final"" qui n'apporte aucun dénouement à l'histoire puisqu'il faut laisser le film ouvert pour les suites à venir. Et les suites sont assurées vu les bonnes notes que reçoit ce film de la part des spectateurs, uniquement parce que le film est ""une claque visuelle"". Critique que je ne comprends vraiment pas parce que, déjà c'est la même qu'il y a 13 ans. C'est une superproduction de 2022 réalisée par James Cameron, évidemment que le résultat ne peut être qu'une réussite en terme de VFX mais comment peut on accorder des points à un film au seul motif de la qualité de ses effets spéciaux? Comme pour Ridley Scott, je commence à me dire que Cameron devrait prendre sa retraite du cinéma et s'amuser à bosser sur des attractions de parc à thème et pouvoir offrir des expériences spectaculaires sans avoir à se soucier d'un scénario alors qu'il n'aime visiblement plus écrire."
4.5,2023-01-06,Magnifique suite je suis sans voix Les images les couleurs la moralité et ce lien avec la nature est très joliment représenté. Un beau moment
4.5,2023-01-15,"Cameron a réussi son pari. Scotché à notre siège pendant toute la durée du film, on plonge littéralement avec lui dans cette histoire fantastique. On adopte les personnages, on se prend d'affection pour ces animaux imaginaires. Les 2h30 nous paraissent trop courtes. Vivement le 3eme opus."
4.5,2022-12-17,"Du grand spectacle comme sait si bien le faire Cameron. Et en salle, on en prend plein les yeux. Malgré quelques facilités scénaristiques qui font tout de même sens par le côté SF (on parle de gens qui voyagent à travers l'univers) l'histoire continue là où nous avait laissé le 1er film. Alors forcément, pas de grandes surprises sur les enjeux, nous avons le peuple de la terre qui pour le pognon n'a rien à faire de la belle planète Pandora, de ses peuplades, de sa faune et de sa flore et qui vient se servir. Le peuple de la forêt était inspiré par les natifs américain et celui de la mer va plutôt chercher son inspiration du côté de la culture hawaïenne. Personnellement, j'ai passé un très bon moment devant ce film, je ne l'ai pas trouvé trop long, bien au contraire tout prend le temps d'y être developpé. Si il n'avait duré que 2 heures, ça aurait été baclé et se limiterait à du ""Pan Pan - Boum Boum"" J'ai pu lire ici et là que le film n'inventait rien et que ce genre d'histoire avait été maintes fois raconté. C'est pas faux. Comme la ribambelles de Western, Films Policiers, Comédies romantiques, Films sur l'esclavages des noirs américains, films de guerres que ce soit 14-18 et 39-45 ou Vietnam et autres ect... ect... et pour lesquels il y a eu de très bons films comme de très mauvais sur les centaines qui ont également traité très souvent des mêmes sujets. Avatar n'invente peut-être rien mais le fait en mode grandiose et vu la pauvreté de la SF dernièrement, ça fait plaisir. Nous, nous avons passé un très bon moment et on attends maintenant Avatar 3 en 2024 pour voir ce que nous réserve Cameron."
5.0,2022-12-17,"Excellent ! Je crois avoir été encore plus bluffé par ce chapitre 2 que par le premier ! Il est exactement tel qu'on l'attendait voir même au dessus .. tellement magnifique les images , les scènes et tant d'émotions c'est un chef d'oeuvre a la James Cameron a aller voir en 3D absolument pour profiter pleinement de tout le potentiel du film ! Le niveau des effets est un cran au dessus de ce dont nous avons l'habitude on s'y croirait tellement"
2.0,2023-01-06,"Franchement,sans les effets spéciaux ,le film ne sort même pas au cinéma. Je craignais d être déçu car une suite doit utiliser d autres ressorts que le film initial.(je l avais bien aimé) Malheureusement,c est le cas. Une intrigue enfantine ,des invraisemblances dans le scénario,une longueur qui n arrange rien… 1h30 de bastonnade parfois très violente,1h à disserter sur un gros poisson mis à l écart. Je suis en colère contre Cameron car attendre 10 ans pour ça,franchement,c est abusé"
3.0,2025-11-09,"Ah la la on nous a bien bassiner avec cette suite 13 ans après...alors déjà anormal de devoir quasi obligatoirement voir le film avec un supplément ou 3D ou 4DX...sinon 1 séance normal mais horaire foireuse....monnaie monnaie...bref...j'ai opté pour la 3D avec mon petit et mon père et en effet WAOUH cela en jette et on est pris dans ce monde toujours aussi féérique qu'est Pandora. La faune et la flore sont lumineuses et coloré dans un arc en ciel sans fin de couleur et ont en prend plein les yeux. Donc forcément gros plus , ensuite autre plus l'aventure en elle même où les séquences d'action succèdent aux séquences ""explicatives"" sans que cela nuise trop au rythme. Pas facile quand on a 3h10 à se manger!^^ Après le bémol reste que l'histoire est sans originalité , encore les méchants humains qui viennent tout détruire pour le fric, une famille avec des enfants dont sur le lot des bien différents etc...le rôle de ""Spider"" mouais un peu neuneu de la manière dont cela ce déroule mais bon. Donc si je note l'histoire je donne 5-6 et le côté spectaculaire je met , cela donnerais 7 environ mais je donne plus car je me suis pas ennuyé et mon père et mon Choupi non plus. Bon place au 3...4...5...6...7 mais pas tant hâte car ce renouveler cela n'est pas évident et le film peut en pâtir et ses suites , James va falloir innover dans l'histoire... NOTE :"
2.0,2023-05-03,"Un film à voir dans de très bonnes conditions. Sur un grand écran ou bien sûr au cinéma. Mais attention, c'est surtout un film de contemplation. Le scénario est assez faible. Les émotions sont assez rarement présentes, malgré tous les efforts du réalisateur qui tente comme il peut de se rattraper sur la fin. Le film est bien trop long pour ce qu'il raconte. Et la hype n'est absolument pas présente pour le prochain Avatar qui sortira. Mais bon, ne préjugeons de rien. Au box office, Avatar semble être une valeur sûre maintenant. Vous pouvez être certain qu'on aura une ""saga"". Tant que les spectateurs répondront présents et en masse, Disney continuera à traire la vache. On peut leur faire confiance. Il n'y a rien d'autre à raconter que ce qu'il y avait déjà dans le premier opus. Mais vu les critiques et le succès de La Voie De L'eau, on aura encore de jolis tableaux Disney à accrocher aux murs du salon."
5.0,2023-08-30,"Malgres un scénario simpliste.le film se révèle époustouflant de beauté avec une réalisation digne d'un Cameron biensur, un des dernier très grand réalisateur avec Spielberg. la 3D est à tomber par terre, pourquoi donc ne vend t on plus de TV 3D celle ci est pourtant parfaitement au point. et au moins on avait de nouvelles sensations même chez toi. malgré 'effet de surprise passé on connaît le monde Pandora, le film reste parfait avec des scènes finales qui rappel Abyss, et titanic. bref une claque monumental, voilà le genre de film pour lequel le cinéma sur grand écran existe..fabuleux. ma note 20/20"
3.5,2022-12-19,"Aie, aille ,aie! Je ne vais encore pas me faire que des pouces en l'air sur ma critique. Tant pis ... Et oui, je ne me prosternerais pas devant AVATAR 2 ! Bien sur que ça m'a plut mais pas a en avoir le diaphragme qui se bloque avec des spasmes de béatitude ! et non , désolé pour le fan club de James Cameron! Bon, Alors , ça ne va pas être facile à décrire comme sentiment mais j'ai pas eu l'impression de me concentrer sur le but du film ... Je m'explique : déjà il m'a fallu 15 bonnes minutes pour me réhabituer à la 3D , au début trop d'infos visuelles parvenaient à mon cerveau dans la jungle de Pandora! Ensuite ,dès qu'on va dans l'eau ça allait mieux , c'est sublime , ça n'est pas contestable ! Après 3 h c'est longuet pour un scénario aussi mince pour ne pas dire qu'en 13 ans il s'est pas trop foulé la gueule le James !!!!!!!!!!! Le HFR 48 images/s c'est génial mais quand on repasse en 24 img/s ,surtout avec des humains et bien ça semble ramer un max!! Donc bonne ou mauvaise idée?? Je ne parlerais pas des personnages car ce serait spoiler et je ne vais pas vous saouler avec ""le peuple de l'eau il est comme ci ...Le fils il fait ça , le vilain c'est encore le même ... blablabla..."", je dirais simplement qu'on en prend plein les mirettes , que c'est plein de morale et de bons sentiments mais que. Ma plus grosse déception c'est que j'ai eu l'impression de revoir le 1er opus un peu amélioré par 13 ans de technique en plus ! A vous de voir , il faut y aller car évidement qu'il est incontournable pour un cinéphile !"
4.5,2022-12-23,"Superbe , magnifique , vue en 3D , plongée au coeur de l'océan , bande son puissante , les 3 h de film passent sans problème car scénario captivant , grosse production qui va cartonner..."
1.5,2023-01-02,"J'attendais avec impatience la sortie de ce 2ème opus. Quelle déception ! Au bout de 50 minutes, nous avons quitté la salle. Dialogues et personnages quelconques et attendus, histoire et scénario insipides et mièvres, images certe belles mais tout droit sorties d'un jeu vidéo. En 2 mots : creux et inintéressant !"
4.0,2026-06-03,"13 ans d'attente, il ne fallait pas nous décevoir, et c'est le cas, il a réussi à se surpasser encore ! Techniquement on a rien à reprocher, le film est PARFAIT ! Visuellement, mise en scène etc, tout est sublime ! Le scénario du 2e avatar est reproché par son manque d'originalité et d'idées (ce que je comprends) sauf que Cameron n'a jamais été un grand scénariste ! (comme le prouve sa filmographie) Cameron c'est : histoire basique avec une mise en scène hors normes et des moyens qui rendent le film bluffant ! Bref Avatar a été une véritable claque, et j'espère que les suites seront de ce niveau !"
